Student_Number,Matric_Aggregate_Group,FTENab,Matric_Status_Code,Age_Group,Race,Gender,Home_Language,Employment,Magisterial_District,Region,Class
75268741,0851_0900,T,HCER,26_28     ,African,M,ENGLISH,Employed,SPRINGS,Gauteng,0.0
75270484,0000_0000,F,SENR,35_40     ,African,F,SESOTHO,Employed,VEREENIGING,Gauteng,0.0
75007042,0000_0000,T,NVTN,20_21     ,African,M,ISINDEBELE,Employed,MITCHELLS PLAIN,Western Cape,0.0
75274040,0001_0600,F,SENR,35_40     ,African,M,SETSWANA,Employed,KLERKSDORP,Midlands,0.0
75009018,0951_1000,T,DIPL,22_23     ,Indian,M,ENGLISH,Employed,PINETOWN,KwaZulu-Natal,0.0
75274129,0000_0000,F,NVTN,20_21     ,African,M,TSHIVENDA,Employed,PRETORIA,Gauteng,0.0
75276989,0000_0000,F,DEGR,24_25     ,White,M,ENGLISH,Employed,JOHANNESBURG,Gauteng,0.0
69637309,1051_1100,T,KWAL,29_34     ,African,M,ISIXHOSA,Employed,PRETORIA,Gauteng,0.0
75277543,0000_0000,F,DIPL,26_28     ,African,M,SISWATI,Employed,NSIKAZI,North Eastern,0.0
75279317,1001_1050,T,DEGR,20_21     ,White,M,AFR/ENG,Unemployed,KRUGERSDORP,Gauteng,0.0
75279662,0000_0000,F,NVTN,35_40     ,African,F,ISIZULU,Employed,GERMISTON,Gauteng,0.0
75010849,0000_0000,F,NVTN,35_40     ,Coloured,M,ENGLISH,Employed,WYNBERG,Western Cape,0.0
69638653,1301_1400,T,DEGR,24_25     ,African,M,ISIZULU,Employed,JOHANNESBURG,Gauteng,0.0
75282841,1301_1400,F,DEGR,20_21     ,No information,F,AFR/ENG,Employed,KURUMAN,Midlands,0.0
75014445,0000_0000,T,NVTN,35_40     ,African,F,ISIZULU,Employed,UMVOTI,KwaZulu-Natal,0.0
69652516,0901_0950,T,DIPL,24_25     ,African,F,ISIZULU,Employed,ERMELO,North Eastern,0.0
75287859,0001_0600,T,SENR,35_40     ,African,M,SETSWANA,Employed,RANDBURG,Gauteng,0.0
75289072,0000_0000,F,NVTN,35_40     ,White,M,AFR/ENG,Employed,BOKSBURG,Gauteng,0.0
69662050,1201_1300,T,DEGR,26_28     ,African,M,XITSONGA,Unemployed,KRUGERSDORP,Gauteng,0.0
75293034,0951_1000,T,DIPL,26_28     ,African,M,ENGLISH,Unemployed,GERMISTON,Gauteng,0.0
75294723,0001_0600,T,NVTN,22_23     ,African,M,SETSWANA,Employed,GARANKUWA,Midlands,0.0
75295126,1201_1300,T,DEGR,22_23     ,White,M,AFR/ENG,Unemployed,BELLVILLE,Western Cape,0.0
75023420,0000_0000,F,NVTN,29_34     ,African,M,ISIZULU,Unemployed,BETHAL,North Eastern,0.0
75298516,0601_0800,T,HCER,26_28     ,African,F,ISIZULU,Employed,PRETORIA,Gauteng,0.0
75028203,0901_0950,T,DIPL,22_23     ,African,F,ISIZULU,Unemployed,HIGHVELD RIDGE,North Eastern,0.0
75030704,0000_0000,T,HCER,29_34     ,White,M,ENGLISH,Employed,BENONI,Gauteng,0.0
75301870,1001_1050,F,DEGR,22_23     ,White,M,ENGLISH,Unemployed,PORT ELIZABETH,Eastern Cape,0.0
75031595,0000_0000,F,NVTN,29_34     ,African,M,ISIZULU,Employed,LOWER UMFOLOZI,KwaZulu-Natal,0.0
75033892,0601_0800,F,MATR,35_40     ,African,M,ISIXHOSA,Employed,JOHANNESBURG,Gauteng,0.0
75034756,0000_0000,F,NVTN,35_40     ,African,M,SISWATI,Employed,WITRIVIER,North Eastern,0.0
75035094,1051_1100,F,DEGR,26_28     ,African,M,ENGLISH,Employed,NIGEL,Gauteng,0.0
75035307,0851_0900,F,MATR,29_34     ,African,F,ENGLISH,Employed,RANDBURG,Gauteng,0.0
75035558,0951_1000,T,DIPL,24_25     ,African,M,ENGLISH,Employed,RANDBURG,Gauteng,0.0
75309089,1201_1300,T,DEGR,24_25     ,African,M,OTHER AFRICAN LANGUAGES,Unemployed,MAPULANENG,North Eastern,0.0
75309275,0901_0950,F,DIPL,20_21     ,African,M,NORTHERN SOTHO,Unemployed,SESHEGO,North Eastern,0.0
75309739,0000_0000,F,NVTN,29_34     ,African,F,ISIZULU,Employed,JOHANNESBURG,Gauteng,0.0
75310020,0000_0000,F,NVTN,24_25     ,African,F,SHONA,Employed,KUDUMANE,Midlands,0.0
75312430,0000_0000,F,SENR,35_40     ,White,F,AFRIKAANS,Employed,JOHANNESBURG,Gauteng,0.0
11887262,0000_0000,T,DEGR,26_28     ,African,M,SHONA,Employed,JOHANNESBURG,Gauteng,0.0
75035795,0801_0850,F,DIPL,20_21     ,African,M,ENGLISH,Unemployed,PRETORIA,Gauteng,0.0
75036190,0951_1000,T,DEGR,24_25     ,African,M,ENGLISH,Employed,SPRINGS,Gauteng,0.0
75037496,0000_0000,F,NVTN,20_21     ,African,M,ENGLISH,Employed,JOHANNESBURG,Gauteng,0.0
75038433,0000_0000,F,NVTN,35_40     ,African,M,NORTHERN SOTHO,Employed,PRETORIA,Gauteng,0.0
75039750,1301_1400,F,DEGR,24_25     ,White,M,AFR/ENG,Employed,VANDERBIJLPARK,Gauteng,0.0
75040651,0601_0800,T,HCER,20_21     ,White,M,AFRIKAANS,Unemployed,BELLVILLE,Western Cape,0.0
75041682,0901_0950,F,DIPL,26_28     ,African,M,ISIZULU,Employed,JOHANNESBURG,Gauteng,0.0
75042988,0851_0900,T,DIPL,18_19     ,African,M,XITSONGA,Employed,SOSHANGUWE,Gauteng,0.0
75045402,0000_0000,F,MATR,35_40     ,African,M,NORTHERN SOTHO,Employed,KEMPTON PARK,Gauteng,0.0
75045432,0000_0000,T,HCER,26_28     ,African,F,ISIXHOSA,Unemployed,GERMISTON,Gauteng,0.0
75316166,1151_1200,F,DEGR,26_28     ,African,M,SETSWANA,Unemployed,KRUGERSDORP,Gauteng,0.0
75317596,0601_0800,T,DIPL,18_19     ,African,M,SISWATI,Employed,NSIKAZI,North Eastern,0.0
75048905,0000_0000,T,NVTN,29_34     ,African,M,ISIZULU,Unemployed,PRETORIA,Gauteng,0.0
75320492,0000_0000,F,NVTN,41_50     ,White,F,AFR/ENG,Employed,STRAND,Western Cape,0.0
75320597,0000_0000,F,NVTN,29_34     ,White,M,ENGLISH,Employed,BLOEMFONTEIN,Midlands,0.0
75322344,0000_0000,T,NVTN,18_19     ,African,M,NORTHERN SOTHO,Student,RANDBURG,Gauteng,0.0
75324878,0000_0000,F,NVTN,20_21     ,No information,F,AFRIKAANS,Employed,KWAMHLANGA,North Eastern,0.0
75332048,0000_0000,T,NVTN,18_19     ,African,M,SESOTHO,Unemployed,VEREENIGING,Gauteng,0.0
75341233,0000_0000,F,DEGR,26_28     ,African,M,SESOTHO,Unemployed,BLOEMFONTEIN,Midlands,0.0
75341446,0000_0000,T,NVTN,24_25     ,African,F,SETSWANA,Unemployed,RANDFONTEIN,Gauteng,0.0
75341829,1101_1150,F,DEGR,18_19     ,Indian,M,ENGLISH,Unemployed,JOHANNESBURG,Gauteng,0.0
75343492,0000_0000,T,NVTN,18_19     ,African,M,ENGLISH,Unemployed,CAPE TOWN,Western Cape,0.0
75347331,1001_1050,F,DEGR,18_19     ,Indian,F,ENGLISH,Unemployed,ESTCOURT,KwaZulu-Natal,0.0
75353134,0000_0000,F,NVTN,29_34     ,African,M,OTHER AFRICAN LANGUAGES,Employed,PRETORIA,Gauteng,0.0
75355048,1051_1100,F,DEGR,20_21     ,African,F,SETSWANA,Unemployed,PRETORIA,Gauteng,0.0
75355358,0000_0000,T,NVTN,29_34     ,African,F,ENGLISH,Employed,WONDERBOOM,Gauteng,0.0
75360424,0000_0000,T,KWAL,26_28     ,African,M,OTHER FOREIGN LANGUAGES,Unemployed,PRETORIA,Gauteng,0.0
75361978,0000_0000,T,DIPL,18_19     ,African,F,SESOTHO,Employed,NAPHUNO,North Eastern,0.0
75363865,0000_0000,T,NVTN,29_34     ,African,M,SETSWANA,Employed,CAPE TOWN,Western Cape,0.0
75369634,0901_0950,F,DIPL,18_19     ,African,M,SESOTHO,Unemployed,BOTSHABELO,Midlands,0.0
75370284,0000_0000,T,DIPL,20_21     ,African,M,NORTHERN SOTHO,Unemployed,SOSHANGUWE,Gauteng,0.0
75370659,0000_0000,T,DEGR,20_21     ,African,M,ENGLISH,Unemployed,KEMPTON PARK,Gauteng,0.0
75371202,0000_0000,F,DIPL,24_25     ,African,F,ISIXHOSA,Employed,ZWELITSHA,Eastern Cape,0.0
75376398,0601_0800,T,DIPL,26_28     ,African,M,NORTHERN SOTHO,Unemployed,THABAMOOPO,North Eastern,0.0
75376533,1151_1200,F,DEGR,18_19     ,African,F,SISWATI,Unemployed,VEREENIGING,Gauteng,0.0
75376835,1051_1100,F,DIPL,22_23     ,Coloured,F,ENGLISH,Unemployed,MIDDELBURG (Mphumalanga),North Eastern,0.0
75377111,0000_0000,F,NVTN,35_40     ,White,M,ENGLISH,Employed,JOHANNESBURG,Gauteng,0.0
75377289,0000_0000,F,NVTN,35_40     ,African,M,ISIXHOSA,Employed,RANDBURG,Gauteng,0.0
75386110,0000_0000,F,NVTN,41_50     ,African,F,ISINDEBELE,Unemployed,RANDBURG,Gauteng,0.0
75386280,0851_0900,F,DIPL,22_23     ,African,F,ENGLISH,Unemployed,PIETERSBURG,North Eastern,0.0
75388485,0000_0000,T,NVTN,51_99     ,White,M,AFR/ENG,Employed,WONDERBOOM,Gauteng,0.0
75391273,1051_1100,T,DEGR,18_19     ,African,M,ISIZULU,Unemployed,GARANKUWA,Midlands,0.0
75393233,0601_0800,F,DIPL,29_34     ,African,M,ISIXHOSA,Employed,VICTORIA WEST,Midlands,0.0
75394965,0000_0000,F,NVTN,29_34     ,White,M,ENGLISH,Employed,GERMISTON,Gauteng,0.0
75396022,1001_1050,F,DIPL,18_19     ,Indian,M,ENGLISH,Employed,PRETORIA,Gauteng,0.0
75051987,0901_0950,T,DEGR,29_34     ,African,F,ISIZULU,Employed,RANDBURG,Gauteng,0.0
75396348,0000_0000,T,NVTN,29_34     ,African,F,SETSWANA,Unemployed,GARANKUWA,Midlands,0.0
75399177,0001_0600,T,SENR,35_40     ,African,M,SETSWANA,Employed,JOHANNESBURG,Gauteng,0.0
75400396,1201_1300,F,DEGR,29_34     ,Coloured,F,ENGLISH,Employed,GOODWOOD,Western Cape,0.0
75404545,0901_0950,T,DIPL,29_34     ,African,F,SETSWANA,Employed,WONDERBOOM,Gauteng,0.0
75405967,1301_1400,F,DEGR,18_19     ,White,M,AFRIKAANS,Employed,ROODEPOORT,Gauteng,0.0
75408028,0000_0000,F,NVTN,35_40     ,African,M,ENGLISH,Employed,GOODWOOD,Western Cape,0.0
75408405,0000_0000,F,NVTN,18_19     ,Indian,M,GUJARATI,Employed,JOHANNESBURG,Gauteng,0.0
75411363,1101_1150,F,DEGR,18_19     ,African,M,NORTHERN SOTHO,Unemployed,PRETORIA,Gauteng,0.0
75412192,0601_0800,T,MATR,29_34     ,African,M,SESOTHO,Employed,PIETERSBURG,North Eastern,0.0
75413986,1151_1200,F,DEGR,18_19     ,African,F,NORTHERN SOTHO,Unemployed,WONDERBOOM,Gauteng,0.0
75414044,1001_1050,F,DEGR,18_19     ,Coloured,F,ENGLISH,Unemployed,BLOEMFONTEIN,Midlands,0.0
75414524,1101_1150,T,DIPL,26_28     ,African,M,ISIZULU,Employed,CHATSWORTH,KwaZulu-Natal,0.0
75415113,0951_1000,T,DIPL,20_21     ,African,M,ISIZULU,Unemployed,BRAKPAN,Gauteng,0.0
75416422,0000_0000,F,NVTN,18_19     ,Indian,M,ENGLISH,Unemployed,DURBAN,KwaZulu-Natal,0.0
75420292,0000_0000,F,NVTN,22_23     ,African,M,ISIXHOSA,Unemployed,PRETORIA,Gauteng,0.0
75422799,0801_0850,T,DIPL,18_19     ,African,M,TSHIVENDA,Unemployed,GOODWOOD,Western Cape,0.0
75429060,0000_0000,T,NVTN,41_50     ,African,F,ENGLISH,Employed,GOODWOOD,Western Cape,0.0
75429084,1001_1050,F,DIPL,18_19     ,African,F,ENGLISH,Unemployed,BENONI,Gauteng,0.0
75056938,0601_0800,F,HCER,26_28     ,African,M,NORTHERN SOTHO,Employed,BENONI,Gauteng,0.0
75057005,0000_0000,T,NVTN,35_40     ,African,F,XITSONGA,Employed,ROODEPOORT,Gauteng,0.0
75057195,0000_0000,T,NVTN,24_25     ,African,M,OTHER AFRICAN LANGUAGES,Employed,PRETORIA,Gauteng,0.0
75058094,0000_0000,F,NVTN,35_40     ,Indian,M,ENGLISH,Employed,JOHANNESBURG,Gauteng,0.0
75059670,0000_0000,T,DIPL,24_25     ,African,F,AFR/ENG,Unemployed,WONDERBOOM,Gauteng,0.0
75059802,0801_0850,T,HCER,22_23     ,African,F,SESOTHO,Employed,PRETORIA,Gauteng,0.0
75060808,0001_0600,T,SENR,35_40     ,African,F,ISIZULU,Employed,JOHANNESBURG,Gauteng,0.0
75061354,1101_1150,T,DEGR,24_25     ,African,M,ISIZULU,Employed,KLIPRIVER,KwaZulu-Natal,0.0
75067290,0000_0000,F,NVTN,41_50     ,African,F,NORTHERN SOTHO,Employed,JOHANNESBURG,Gauteng,0.0
75071716,0000_0000,T,NVTN,29_34     ,African,M,ENGLISH,Employed,PINETOWN,KwaZulu-Natal,0.0
75073336,1201_1300,T,DEGR,26_28     ,African,F,SESOTHO,Employed,WITSIESHOEK,Midlands,0.0
75082200,0000_0000,F,NVTN,18_19     ,Coloured,M,ENGLISH,Unemployed,JOHANNESBURG,Gauteng,0.0
75087542,0000_0000,F,NVTN,29_34     ,African,M,ENGLISH,Unemployed,DZANANI,North Eastern,0.0
75088724,0000_0000,F,NVTN,20_21     ,African,F,ISIZULU,Employed,JOHANNESBURG,Gauteng,0.0
75091703,0000_0000,F,NVTN,35_40     ,African,F,SESOTHO,Employed,MAPULANENG,North Eastern,0.0
75091946,0901_0950,T,DIPL,29_34     ,African,F,NORTHERN SOTHO,Employed,PRETORIA,Gauteng,0.0
75092624,0000_0000,T,NVTN,35_40     ,African,F,XITSONGA,Employed,JOHANNESBURG,Gauteng,0.0
75092799,1001_1050,F,DEGR,20_21     ,African,M,ENGLISH,Unemployed,PRETORIA,Gauteng,0.0
75093825,0801_0850,F,DIPL,24_25     ,African,M,ISIXHOSA,Employed,GOODWOOD,Western Cape,0.0
75094605,0000_0000,T,NVTN,35_40     ,African,M,NORTHERN SOTHO,Employed,PIETERSBURG,North Eastern,0.0
75096883,0000_0000,T,NVTN,35_40     ,African,F,SETSWANA,Employed,WONDERBOOM,Gauteng,0.0
75097138,1301_1400,T,MATR,29_34     ,Other / Non disclosure,F,AFRIKAANS,Employed,PAARL,Western Cape,0.0
75097316,0000_0000,T,NVTN,35_40     ,African,M,SETSWANA,Employed,PRETORIA,Gauteng,0.0
75098021,0000_0000,T,DEGR,24_25     ,African,M,ISIZULU,Employed,BOKSBURG,Gauteng,0.0
75099564,0901_0950,T,DIPL,26_28     ,African,F,ISIZULU,Employed,BOKSBURG,Gauteng,0.0
75103073,0851_0900,F,DIPL,22_23     ,African,M,SETSWANA,Employed,BRITS,Midlands,0.0
75103375,0000_0000,T,NVTN,22_23     ,African,F,NORTHERN SOTHO,Unemployed,WONDERBOOM,Gauteng,0.0
75104746,0000_0000,T,NVTN,22_23     ,White,F,ENGLISH,Employed,PRETORIA,Gauteng,0.0
75105238,1101_1150,T,DEGR,26_28     ,White,M,AFR/ENG,Employed,STELLENBOSCH,Western Cape,0.0
75107796,0951_1000,T,DIPL,26_28     ,African,M,NORTHERN SOTHO,Employed,PIETERSBURG,North Eastern,0.0
75108841,0901_0950,T,DIPL,24_25     ,African,M,NORTHERN SOTHO,Unemployed,WITBANK,North Eastern,0.0
75108849,0000_0000,T,NVTN,22_23     ,Coloured,F,ENGLISH,Unemployed,JOHANNESBURG,Gauteng,0.0
75109918,0000_0000,T,NVTN,29_34     ,African,M,TSHIVENDA,Employed,PRETORIA,Gauteng,0.0
75112145,0000_0000,T,DIPL,26_28     ,African,M,ISIZULU,Employed,DURBAN,KwaZulu-Natal,0.0
75112172,0901_0950,F,DEGR,18_19     ,African,M,SETSWANA,Unemployed,PRETORIA,Gauteng,0.0
75112986,0000_0000,T,DIPL,26_28     ,African,M,ISIXHOSA,Unemployed,BELLVILLE,Western Cape,0.0
75113125,0000_0000,T,NVTN,24_25     ,Coloured,F,ENGLISH,Employed,JOHANNESBURG,Gauteng,0.0
75115497,1201_1300,T,DEGR,26_28     ,African,M,XITSONGA,Employed,PRETORIA,Gauteng,0.0
75119573,0000_0000,F,NVTN,29_34     ,African,M,ENGLISH,Employed,KUILS RIVER,Western Cape,0.0
75124642,0000_0000,T,NVTN,35_40     ,African,M,ENGLISH,Employed,RANDBURG,Gauteng,0.0
75125991,1301_1400,T,DEGR,24_25     ,African,M,SETSWANA,Employed,LICHTENBURG,Midlands,0.0
75127355,1001_1050,F,DIPL,22_23     ,African,M,ISIZULU,Unemployed,DURBAN,KwaZulu-Natal,0.0
75134621,0000_0000,T,DEGR,29_34     ,African,F,TSHIVENDA,Unemployed,PRETORIA,Gauteng,0.0
75134696,0951_1000,T,DEGR,29_34     ,White,F,AFRIKAANS,Employed,PORT ELIZABETH,Eastern Cape,0.0
75135107,0000_0000,F,NVTN,22_23     ,African,M,ENGLISH,Unemployed,JOHANNESBURG,Gauteng,0.0
75137900,1101_1150,F,DEGR,26_28     ,White,F,ENGLISH,Unemployed,ROODEPOORT,Gauteng,0.0
75450296,0000_0000,T,NVTN,29_34     ,African,F,ENGLISH,Employed,ALBERTON,Gauteng,0.0
75451667,0000_0000,T,NVTN,22_23     ,African,F,SETSWANA,Employed,JOHANNESBURG,Gauteng,0.0
75452388,0000_0000,T,SENR,29_34     ,African,M,ENGLISH,Employed,PRETORIA,Gauteng,0.0
75456227,0000_0000,F,NVTN,20_21     ,Indian,M,ENGLISH,Unemployed,PINETOWN,KwaZulu-Natal,0.0
75463134,0000_0000,F,NVTN,35_40     ,African,M,SETSWANA,Employed,MANKWE,Midlands,0.0
75465226,1051_1100,F,DEGR,18_19     ,African,M,ENGLISH,Unemployed,PRETORIA,Gauteng,0.0
75465943,0001_0600,T,KWAL,35_40     ,African,M,ENGLISH,Employed,PRETORIA,Gauteng,0.0
75475329,0000_0000,T,NVTN,24_25     ,African,M,ISIXHOSA,Unemployed,UMTATA,Eastern Cape,0.0
75482670,0000_0000,T,NVTN,29_34     ,Coloured,M,ENGLISH,Employed,WYNBERG,Western Cape,0.0
75484026,1101_1150,T,DEGR,26_28     ,Indian,M,ENGLISH,Employed,PRETORIA,Gauteng,0.0
75484112,0000_0000,F,DEGR,26_28     ,Coloured,F,ENGLISH,Employed,PRETORIA,Gauteng,0.0
75489419,0601_0800,T,DEGR,29_34     ,African,F,NORTHERN SOTHO,Unemployed,KEMPTON PARK,Gauteng,0.0
75491831,0851_0900,F,DEGR,20_21     ,African,M,TSHIVENDA,Employed,BOKSBURG,Gauteng,0.0
75494838,0000_0000,T,NVTN,20_21     ,African,F,NORTHERN SOTHO,Unemployed,ROODEPOORT,Gauteng,0.0
75141792,1101_1150,F,DEGR,20_21     ,White,M,ENGLISH,Employed,GEORGE,Western Cape,0.0
75141978,1101_1150,T,DEGR,22_23     ,No information,M,AFR/ENG,Employed,BELLVILLE,Western Cape,0.0
75145167,0000_0000,F,DIPL,29_34     ,African,F,NORTHERN SOTHO,Employed,RANDBURG,Gauteng,0.0
75152155,0000_0000,T,NVTN,35_40     ,African,F,ISINDEBELE,Employed,SOSHANGUWE,Gauteng,0.0
75152333,0000_0000,F,NVTN,29_34     ,African,F,ENGLISH,Employed,PORT ELIZABETH,Eastern Cape,0.0
75153302,0000_0000,T,NVTN,22_23     ,African,M,SESOTHO,Student,PIETERSBURG,North Eastern,0.0
75156552,0000_0000,F,NVTN,41_50     ,White,M,AFRIKAANS,Employed,WONDERBOOM,Gauteng,0.0
75160425,0951_1000,T,HCER,22_23     ,African,F,ISIZULU,Employed,DURBAN,KwaZulu-Natal,0.0
75160770,0851_0900,T,DIPL,26_28     ,African,M,SETSWANA,Unemployed,WONDERBOOM,Gauteng,0.0
75165788,0000_0000,F,NVTN,41_50     ,White,M,AFRIKAANS,Employed,PRETORIA,Gauteng,0.0
75168682,0851_0900,T,DIPL,24_25     ,African,M,NORTHERN SOTHO,Employed,WONDERBOOM,Gauteng,0.0
75169848,0000_0000,T,NVTN,29_34     ,African,M,NORTHERN SOTHO,Employed,RANDBURG,Gauteng,0.0
75171656,0000_0000,F,NVTN,22_23     ,African,M,ENGLISH,Unemployed,RANDBURG,Gauteng,0.0
75171893,0000_0000,T,MATR,29_34     ,African,M,SISWATI,Employed,BARBERTON,North Eastern,0.0
75176952,1301_1400,F,DEGR,20_21     ,White,M,AFRIKAANS,Employed,PIETERSBURG,North Eastern,0.0
75178758,0000_0000,T,NVTN,29_34     ,African,F,XITSONGA,Employed,JOHANNESBURG,Gauteng,0.0
75179835,0000_0000,T,NVTN,22_23     ,White,M,ENGLISH,Employed,RANDBURG,Gauteng,0.0
75180884,0000_0000,F,NVTN,41_50     ,White,F,AFR/ENG,Employed,KRUGERSDORP,Gauteng,0.0
75182887,0851_0900,F,DIPL,24_25     ,Coloured,M,AFRIKAANS,Employed,GORDONIA,Midlands,0.0
75189466,1001_1050,T,DIPL,22_23     ,White,M,AFRIKAANS,Unemployed,WORCESTER,Western Cape,0.0
75190801,0000_0000,T,NVTN,29_34     ,African,M,XITSONGA,Employed,GERMISTON,Gauteng,0.0
75190898,0901_0950,F,DIPL,20_21     ,White,M,AFRIKAANS,Unemployed,RUSTENBURG,Midlands,0.0
75194435,0000_0000,F,NVTN,51_99     ,White,M,ENGLISH,Employed,STELLENBOSCH,Western Cape,0.0
75196853,0000_0000,F,NVTN,24_25     ,White,M,ENGLISH,Employed,GERMISTON,Gauteng,0.0
75196934,0000_0000,F,NVTN,35_40     ,African,M,SHONA,Employed,GIYANI,North Eastern,0.0
75199340,0000_0000,F,NVTN,20_21     ,African,F,NORTHERN SOTHO,Unemployed,PIETERSBURG,North Eastern,0.0
75199820,0851_0900,T,DIPL,20_21     ,Indian,M,ENGLISH,Employed,JOHANNESBURG,Gauteng,0.0
75200613,0801_0850,T,HCER,22_23     ,African,M,ENGLISH,Unemployed,JOHANNESBURG,Gauteng,0.0
75201620,0601_0800,F,HCER,22_23     ,African,M,TSHIVENDA,Unemployed,WONDERBOOM,Gauteng,0.0
11889726,1051_1100,F,DIPL,26_28     ,African,F,NORTHERN SOTHO,Unemployed,GROBLERSDAL,North Eastern,0.0
11892705,0951_1000,F,DIPL,26_28     ,African,M,ISIZULU,Employed,PIETERMARITZBURG,KwaZulu-Natal,0.0
11895815,1051_1100,T,DIPL,26_28     ,African,F,NORTHERN SOTHO,Unemployed,NEBO,North Eastern,0.0
11896881,0000_0000,T,DIPL,20_21     ,African,M,ENGLISH,Unemployed,KUILS RIVER,Western Cape,0.0
11903699,0951_1000,T,DIPL,22_23     ,African,M,NORTHERN SOTHO,Employed,PRETORIA,Gauteng,0.0
11903966,0951_1000,F,MATR,35_40     ,African,F,NORTHERN SOTHO,Unemployed,GERMISTON,Gauteng,0.0
11905047,0851_0900,T,HCER,22_23     ,African,M,SETSWANA,Unemployed,SCHWEIZER RENEKE,Midlands,0.0
11908472,0851_0900,F,DIPL,20_21     ,African,M,NORTHERN SOTHO,Unemployed,NEBO,North Eastern,0.0
11908658,0601_0800,F,DEGR,20_21     ,Coloured,M,AFR/ENG,Employed,KUILS RIVER,Western Cape,0.0
11908739,0000_0000,T,DEGR,26_28     ,Other / Non disclosure,M,AFR/ENG,Employed,KUILS RIVER,Western Cape,0.0
11914283,1301_1400,T,DEGR,29_34     ,African,M,ENGLISH,Employed,PORT ELIZABETH,Eastern Cape,0.0
11916007,0901_0950,F,DIPL,20_21     ,African,F,ISIXHOSA,Employed,BIZANA,KwaZulu-Natal,0.0
11916130,0000_0000,F,DEGR,18_19     ,African,M,ISIXHOSA,Unemployed,PRETORIA,Gauteng,0.0
11917301,1001_1050,F,SENR,35_40     ,African,M,ISIZULU,Employed,ROODEPOORT,Gauteng,0.0
11919145,0951_1000,F,DIPL,24_25     ,African,M,NORTHERN SOTHO,Employed,WONDERBOOM,Gauteng,0.0
11921123,0951_1000,T,MATR,29_34     ,African,M,SESOTHO,Unemployed,SENEKAL,Midlands,0.0
11924931,0951_1000,T,DIPL,22_23     ,African,F,XITSONGA,Unemployed,HLANGANANI,North Eastern,0.0
11929817,1101_1150,T,DEGR,29_34     ,African,M,ISIZULU,Employed,PIETERMARITZBURG,KwaZulu-Natal,0.0
11929876,0000_0000,T,DIPL,24_25     ,African,F,TSHIVENDA,Unemployed,VUWANI,North Eastern,0.0
11932737,0000_0000,T,KWAL,22_23     ,African,M,TSHIVENDA,Employed,RANDBURG,Gauteng,0.0
11935817,1151_1200,T,DEGR,24_25     ,Coloured,M,ENGLISH,Employed,MALMESBURY,Western Cape,0.0
11940357,0951_1000,F,DIPL,20_21     ,African,M,SESOTHO,Unemployed,WITSIESHOEK,Midlands,0.0
11943251,0901_0950,F,DIPL,29_34     ,African,M,ISINDEBELE,Unemployed,MIDDELBURG (Mphumalanga),North Eastern,0.0
11943917,0000_0000,T,DIPL,26_28     ,African,F,ENGLISH,Employed,PIET RETIEF,North Eastern,0.0
11944770,0000_0000,T,KWAL,35_40     ,African,M,ENGLISH,Employed,RANDBURG,Gauteng,0.0
11951801,1101_1150,T,MATR,35_40     ,African,M,SESOTHO,Employed,WELKOM,Midlands,0.0
11955354,1051_1100,F,DEGR,26_28     ,African,M,ISIZULU,Unemployed,RANDBURG,Gauteng,0.0
11959182,1101_1150,F,DEGR,26_28     ,African,M,NORTHERN SOTHO,Unemployed,LETABA,North Eastern,0.0
11963106,0951_1000,F,DIPL,29_34     ,African,F,ISIZULU,Unemployed,KLIPRIVER,KwaZulu-Natal,0.0
11963586,1401_3000,T,DEGR,22_23     ,White,F,AFR/ENG,Employed,BELLVILLE,Western Cape,0.0
11965508,1101_1150,T,DEGR,29_34     ,African,M,ISIZULU,Employed,JOHANNESBURG,Gauteng,0.0
11966127,1151_1200,T,DEGR,26_28     ,African,F,ISIZULU,Unemployed,PIET RETIEF,North Eastern,0.0
11967425,1001_1050,T,DEGR,26_28     ,African,M,XITSONGA,Employed,JOHANNESBURG,Gauteng,0.0
11973247,1301_1400,T,DEGR,26_28     ,African,F,NORTHERN SOTHO,Employed,PIETERSBURG,North Eastern,0.0
11977374,1101_1150,T,DEGR,26_28     ,African,M,SETSWANA,Employed,KROONSTAD,Midlands,0.0
11978435,0000_0000,T,DEGR,24_25     ,Coloured,M,AFRIKAANS,Unemployed,HUMANSDORP,Eastern Cape,0.0
11979191,0000_0000,T,KWAL,29_34     ,African,M,XITSONGA,Employed,RANDBURG,Gauteng,0.0
11982222,0000_0000,T,KWAL,26_28     ,African,F,SISWATI,Employed,RANDBURG,Gauteng,0.0
11985199,0951_1000,F,DEGR,26_28     ,African,M,ISIZULU,Employed,JOHANNESBURG,Gauteng,0.0
11987151,0000_0000,T,DIPL,29_34     ,African,F,ISIZULU,Employed,NELSPRUIT,North Eastern,0.0
11989701,0001_0600,F,MATR,29_34     ,African,M,ISINDEBELE,Employed,RANDBURG,Gauteng,0.0
11989747,0000_0000,T,DIPL,29_34     ,African,M,NORTHERN SOTHO,Employed,SOSHANGUWE,Gauteng,0.0
11992791,0901_0950,T,DEGR,29_34     ,Indian,M,ENGLISH,Employed,CHATSWORTH,KwaZulu-Natal,0.0
11992872,0951_1000,T,DIPL,29_34     ,African,F,ISIXHOSA,Employed,BOTHAVILLE,Midlands,0.0
11993043,1001_1050,T,SENR,35_40     ,African,F,ISIZULU,Employed,UMLAZI,KwaZulu-Natal,0.0
