Matric_Aggregate_Group;FTEN;Matric_Status_Code;Age_Group;Race;Gender;Home_Language;Employment;Magisterial_District;Region;Class
0000_0000;F;DEGR;20_21     ;African;M;SESOTHO;Employed;WONDERBOOM;Gauteng;0
1101_1150;T;DEGR;24_25     ;African;F;XITSONGA;Employed;MUSINA;North Eastern;0
0000_0000;F;DIPL;18_19     ;African;M;ISIZULU;Unemployed;ALBERTON;Gauteng;0
1101_1150;F;DEGR;22_23     ;African;F;ISIZULU;Unemployed;HLABISA;KwaZulu-Natal;0
1401_3000;F;MATR;41_50     ;White;F;AFR/ENG;Employed;PRETORIA;Gauteng;0
0801_0850;T;DIPL;22_23     ;African;F;ISIXHOSA;Employed;DURBAN;KwaZulu-Natal;0
0000_0000;F;DIPL;22_23     ;African;M;NORTHERN SOTHO;Employed;NEBO;North Eastern;0
1001_1050;T;DEGR;24_25     ;Coloured;M;AFRIKAANS;Employed;WORCESTER;Western Cape;0
0851_0900;F;DIPL;22_23     ;African;F;ISIZULU;Employed;WAKKERSTROOM;North Eastern;0
0001_0600;T;MATR;35_40     ;Other / Non disclosure;F;OTHER AFRICAN LANGUAGES;Employed;PIETERSBURG;North Eastern;0
1301_1400;T;DEGR;24_25     ;African;M;OTHER AFRICAN LANGUAGES;Employed;PRETORIA;Gauteng;0
0951_1000;F;DIPL;29_34     ;African;F;TSHIVENDA;Employed;JOHANNESBURG;Gauteng;0
1151_1200;T;MATR;35_40     ;African;M;ISIZULU;Employed;STANDERTON;North Eastern;0
1201_1300;T;MATR;29_34     ;Indian;M;ENGLISH;Employed;CHATSWORTH;KwaZulu-Natal;0
0801_0850;T;MATR;41_50     ;African;F;NORTHERN SOTHO;Employed;PIETERSBURG;North Eastern;0
0000_0000;F;DIPL;29_34     ;African;F;SHONA;Employed;Unknown;Unknown;0
0000_0000;F;DIPL;29_34     ;African;M;NORTHERN SOTHO;Employed;SENWABARWANA;North Eastern;0
0000_0000;T;KWAL;22_23     ;African;F;XITSONGA;Employed;JOHANNESBURG;Gauteng;0
1101_1150;F;DEGR;20_21     ;White;M;AFRIKAANS;Unemployed;POTCHEFSTROOM;Midlands;0
0851_0900;F;DIPL;29_34     ;African;F;ISIZULU;Unemployed;UMLAZI;KwaZulu-Natal;0
0000_0000;T;KWAL;24_25     ;African;M;SHONA;Unemployed;BRAKPAN;Gauteng;0
0851_0900;F;MATR;35_40     ;African;M;ISINDEBELE;Employed;MIDDELBURG (Mphumalanga);North Eastern;0
0000_0000;T;KWAL;26_28     ;African;F;ISIXHOSA;Unemployed;RUSTENBURG;Midlands;0
1201_1300;T;DEGR;26_28     ;African;M;ENGLISH;Employed;BOKSBURG;Gauteng;0
0000_0000;F;DEGR;29_34     ;Coloured;M;AFR/ENG;Employed;JOUBERTINA;Eastern Cape;0
0000_0000;F;KWAL;29_34     ;African;F;SETSWANA;Unemployed;MMABATHO;Midlands;0
0000_0000;F;DIPL;26_28     ;African;F;NORTHERN SOTHO;Employed;MOKOPANE;North Eastern;0
0000_0000;T;KWAL;26_28     ;Other / Non disclosure;M;ENGLISH;Unemployed;BELLVILLE;Western Cape;0
0000_0000;T;KWAL;29_34     ;African;F;SISWATI;Employed;WITBANK;North Eastern;0
1151_1200;T;DEGR;24_25     ;African;M;SISWATI;Employed;PRETORIA;Gauteng;0
0951_1000;F;DIPL;29_34     ;African;F;ISIZULU;Employed;BENONI;Gauteng;0
0000_0000;T;KWAL;22_23     ;Indian;M;ENGLISH;Unemployed;JOHANNESBURG;Gauteng;0
1101_1150;F;SENR;35_40     ;African;F;ISIZULU;Unemployed;DURBAN;KwaZulu-Natal;0
0601_0800;F;SENR;35_40     ;African;F;ISIZULU;Unemployed;UMLAZI;KwaZulu-Natal;0
1301_1400;T;DEGR;29_34     ;African;F;ISIZULU;Employed;BRITS;Midlands;0
1201_1300;F;DEGR;29_34     ;African;M;ISIXHOSA;Employed;GOODWOOD;Western Cape;0
0951_1000;T;SENR;35_40     ;African;M;SESOTHO;Employed;NIGEL;Gauteng;0
0901_0950;F;DIPL;29_34     ;African;M;ISIZULU;Unemployed;STANDERTON;North Eastern;0
0901_0950;T;SENR;29_34     ;African;F;SESOTHO;Employed;VANDERBIJLPARK;Gauteng;0
1101_1150;T;DEGR;29_34     ;African;M;ISIZULU;Employed;DURBAN;KwaZulu-Natal;0
1001_1050;T;SENR;35_40     ;African;M;SESOTHO;Employed;VANDERBIJLPARK;Gauteng;0
1401_3000;F;DEGR;29_34     ;Indian;F;ENGLISH;Unemployed;INANDA;KwaZulu-Natal;0
1201_1300;F;DEGR;26_28     ;African;M;SISWATI;Employed;EERSTEHOEK;North Eastern;0
1101_1150;F;DEGR;24_25     ;African;F;SESOTHO;Unemployed;GARANKUWA;Midlands;0
0951_1000;T;MATR;29_34     ;African;M;SESOTHO;Employed;BOKSBURG;Gauteng;0
0000_0000;F;DEGR;29_34     ;African;M;XITSONGA;Employed;MALAMULELE;North Eastern;0
1151_1200;T;DEGR;22_23     ;Indian;M;ENGLISH;Employed;POTCHEFSTROOM;Midlands;0
0851_0900;F;DIPL;22_23     ;African;M;ISIXHOSA;Unemployed;BIZANA;KwaZulu-Natal;0
1151_1200;T;DEGR;26_28     ;African;M;ISIZULU;Employed;PIETERMARITZBURG;KwaZulu-Natal;0
1101_1150;F;DEGR;29_34     ;African;F;NORTHERN SOTHO;Employed;SCHWEIZER RENEKE;Midlands;0
0000_0000;T;DEGR;26_28     ;African;M;ENGLISH;Employed;KRUGERSDORP;Gauteng;0
0000_0000;T;ONBK;51_99     ;African;M;NORTHERN SOTHO;Unemployed;PRETORIA;Gauteng;0
0000_0000;F;DEGR;18_19     ;African;M;XITSONGA;Unemployed;MHALA;North Eastern;0
1051_1100;T;DEGR;26_28     ;African;M;XITSONGA;Employed;RUSTENBURG;Midlands;0
0000_0000;T;DEGR;20_21     ;African;M;NORTHERN SOTHO;Employed;PRETORIA;Gauteng;0
1101_1150;T;MATR;29_34     ;African;M;NORTHERN SOTHO;Employed;SENWABARWANA;North Eastern;0
1201_1300;T;DEGR;22_23     ;African;M;TSHIVENDA;Employed;THOHOYANDOU;North Eastern;0
1151_1200;T;MATR;35_40     ;African;F;ISINDEBELE;Employed;MDUTJANA;North Eastern;0
0000_0000;F;DIPL;29_34     ;African;F;ISIXHOSA;Employed;QUMBU;Eastern Cape;0
1001_1050;F;DIPL;29_34     ;African;F;ISIZULU;Unemployed;UMVOTI;KwaZulu-Natal;0
0951_1000;F;DIPL;24_25     ;African;F;ISIXHOSA;Unemployed;DURBAN;KwaZulu-Natal;0
0801_0850;F;DIPL;24_25     ;African;M;NORTHERN SOTHO;Employed;MAPULANENG;North Eastern;0
0901_0950;T;SENR;35_40     ;African;F;SETSWANA;Unemployed;PRETORIA;Gauteng;0
0951_1000;F;DIPL;29_34     ;African;M;ISIZULU;Employed;AMERSFOORT;North Eastern;0
1401_3000;T;MATR;29_34     ;African;M;ISIXHOSA;Employed;UITENHAGE;Eastern Cape;0
1301_1400;T;MATR;29_34     ;African;M;NORTHERN SOTHO;Employed;NIGEL;Gauteng;0
1301_1400;T;DEGR;24_25     ;African;F;SESOTHO;Employed;KROONSTAD;Midlands;0
1001_1050;F;DEGR;26_28     ;African;F;OTHER AFRICAN LANGUAGES;Unemployed;KEMPTON PARK;Gauteng;0
1301_1400;T;MATR;29_34     ;African;M;ISIZULU;Employed;ALBERTON;Gauteng;0
0000_0000;T;KWAL;29_34     ;African;M;SETSWANA;Employed;PRETORIA;Gauteng;0
0001_0600;T;KWAL;29_34     ;African;F;ISIZULU;Employed;LOWER UMFOLOZI;KwaZulu-Natal;0
1301_1400;T;DEGR;29_34     ;African;M;XITSONGA;Employed;GIYANI;North Eastern;0
0901_0950;F;DEGR;29_34     ;African;M;ENGLISH;Employed;PRETORIA;Gauteng;0
1101_1150;T;DEGR;24_25     ;African;F;XITSONGA;Employed;ROODEPOORT;Gauteng;0
1301_1400;T;DEGR;22_23     ;African;M;TSHIVENDA;Employed;RANDBURG;Gauteng;0
0000_0000;F;DIPL;20_21     ;African;F;NORTHERN SOTHO;Employed;RUSTENBURG;Midlands;0
1201_1300;T;DEGR;20_21     ;White;M;AFRIKAANS;Student;STELLENBOSCH;Western Cape;0
1201_1300;T;MATR;41_50     ;Indian;M;ENGLISH;Employed;DURBAN;KwaZulu-Natal;0
1201_1300;F;DEGR;24_25     ;African;F;ENGLISH;Unemployed;BOKSBURG;Gauteng;0
0951_1000;F;DIPL;29_34     ;African;F;ISIZULU;Employed;UMVOTI;KwaZulu-Natal;0
0901_0950;T;SENR;35_40     ;African;F;ISIZULU;Unemployed;UMZINTO;KwaZulu-Natal;0
0000_0000;T;DEGR;29_34     ;African;F;XITSONGA;Unemployed;TEMBA;Midlands;0
1001_1050;T;DEGR;26_28     ;African;M;SETSWANA;Employed;SOSHANGUWE;Gauteng;0
0000_0000;F;KWAL;41_50     ;African;M;ENGLISH;Employed;PRETORIA;Gauteng;0
1151_1200;F;DEGR;29_34     ;African;F;ISIZULU;Employed;LOWER UMFOLOZI;KwaZulu-Natal;0
1301_1400;T;DEGR;22_23     ;African;M;ENGLISH;Unemployed;PORT SHEPSTONE;KwaZulu-Natal;0
0851_0900;F;MATR;35_40     ;African;F;XITSONGA;Unemployed;GIYANI;North Eastern;0
1151_1200;T;SENR;29_34     ;African;M;ISIZULU;Employed;WITBANK;North Eastern;0
1001_1050;T;MATR;29_34     ;African;M;SETSWANA;Employed;ROODEPOORT;Gauteng;0
1201_1300;T;DEGR;24_25     ;White;F;AFRIKAANS;Employed;PRETORIA;Gauteng;0
1001_1050;T;DEGR;26_28     ;African;M;ISIZULU;Unemployed;JOHANNESBURG;Gauteng;0
0801_0850;T;SENR;35_40     ;African;M;ISIXHOSA;Employed;KING WILLIAM'S TOWN;Eastern Cape;0
1201_1300;T;SENR;29_34     ;African;F;ISIXHOSA;Employed;MITCHELLS PLAIN;Western Cape;0
0000_0000;F;DEGR;26_28     ;African;M;OTHER AFRICAN LANGUAGES;Employed;JOHANNESBURG;Gauteng;0
0000_0000;T;DEGR;35_40     ;African;M;NORTHERN SOTHO;Unemployed;GARANKUWA;Midlands;0
0000_0000;T;DEGR;26_28     ;White;M;AFR/ENG;Employed;PRETORIA;Gauteng;0
1151_1200;T;DEGR;26_28     ;Indian;M;ENGLISH;Employed;RANDBURG;Gauteng;0
0000_0000;T;KWAL;35_40     ;African;M;SETSWANA;Employed;MMABATHO;Midlands;0
0951_1000;T;SENR;35_40     ;African;M;SISWATI;Employed;KRIEL;North Eastern;0
1401_3000;F;KWAL;35_40     ;Indian;F;ENGLISH;Employed;JOHANNESBURG;Gauteng;0
1051_1100;T;DEGR;26_28     ;African;F;SETSWANA;Unemployed;TEMBA;Midlands;0
0000_0000;T;KWAL;29_34     ;African;M;ENGLISH;Employed;Unknown;Unknown;0
0000_0000;T;KWAL;51_99     ;African;M;NORTHERN SOTHO;Employed;PRETORIA;Gauteng;0
0000_0000;T;KWAL;41_50     ;African;M;SESOTHO;Employed;BOKSBURG;Gauteng;0
0000_0000;T;DIPL;26_28     ;African;M;SESOTHO;Employed;SASOLBURG;Gauteng;0
0000_0000;F;DEGR;26_28     ;African;M;ISIZULU;Employed;PINETOWN;KwaZulu-Natal;0
0001_0600;T;KWAL;35_40     ;Coloured;M;AFRIKAANS;Employed;Unknown;Unknown;0
1051_1100;F;DIPL;20_21     ;African;M;ISIZULU;Unemployed;NQUTU;KwaZulu-Natal;0
1101_1150;T;DEGR;29_34     ;African;M;TSHIVENDA;Employed;JOHANNESBURG;Gauteng;0
1401_3000;T;MATR;29_34     ;African;M;SESOTHO;Employed;PIETERSBURG;North Eastern;0
0000_0000;T;MATR;18_19     ;White;M;ENGLISH;Employed;DURBAN;KwaZulu-Natal;0
0000_0000;T;DEGR;26_28     ;African;M;ISIZULU;Employed;KEMPTON PARK;Gauteng;0
0851_0900;F;SENR;29_34     ;African;M;ISIXHOSA;Unemployed;GARANKUWA;Midlands;0
1101_1150;F;DEGR;26_28     ;African;M;ISIZULU;Unemployed;KEMPTON PARK;Gauteng;0
0000_0000;F;DIPL;29_34     ;African;F;ISIXHOSA;Unemployed;JOHANNESBURG;Gauteng;0
0000_0000;F;DEGR;22_23     ;White;M;AFRIKAANS;Employed;RANDFONTEIN;Gauteng;0
1401_3000;F;MATR;35_40     ;African;M;SESOTHO;Employed;JOHANNESBURG;Gauteng;0
0000_0000;F;DIPL;29_34     ;African;M;SETSWANA;Unemployed;MOUTSE;North Eastern;0
0951_1000;F;DIPL;29_34     ;African;F;SISWATI;Unemployed;WITRIVIER;North Eastern;0
1001_1050;T;MATR;29_34     ;African;M;XITSONGA;Employed;RITAVI;North Eastern;0
1001_1050;T;MATR;35_40     ;African;F;SETSWANA;Employed;PRETORIA;Gauteng;0
1051_1100;F;SENR;35_40     ;African;M;ISIZULU;Employed;HLABISA;KwaZulu-Natal;0
1151_1200;T;DEGR;29_34     ;African;M;XITSONGA;Employed;SASOLBURG;Gauteng;0
1301_1400;T;DEGR;24_25     ;African;M;SISWATI;Employed;NKOMAZI;North Eastern;0
0000_0000;T;KWAL;29_34     ;African;M;ENGLISH;Unemployed;WELKOM;Midlands;0
0601_0800;T;MATR;29_34     ;African;M;SESOTHO;Employed;PRETORIA;Gauteng;0
0000_0000;T;DEGR;29_34     ;African;M;ISIXHOSA;Employed;JOHANNESBURG;Gauteng;0
0000_0000;F;DEGR;26_28     ;African;F;ISIZULU;Employed;NEW HANOVER;KwaZulu-Natal;0
0951_1000;F;DIPL;29_34     ;African;F;ISIXHOSA;Employed;KNYSNA;Western Cape;0
1051_1100;T;DIPL;24_25     ;Coloured;F;AFR/ENG;Unemployed;UITENHAGE;Eastern Cape;0
0901_0950;T;KWAL;26_28     ;African;F;ISIXHOSA;Employed;GOODWOOD;Western Cape;0
0000_0000;T;DEGR;24_25     ;White;F;AFRIKAANS;Employed;MIDDELBURG (Mphumalanga);North Eastern;0
0000_0000;F;DIPL;26_28     ;African;M;ISIZULU;Employed;NONGOMA;KwaZulu-Natal;0
1151_1200;T;MATR;29_34     ;African;M;ISIZULU;Employed;BRAKPAN;Gauteng;0
0001_0600;T;SENR;29_34     ;African;F;ISIZULU;Employed;DURBAN;KwaZulu-Natal;0
0000_0000;T;DEGR;29_34     ;African;M;ISIXHOSA;Employed;IDUTYWA;Eastern Cape;0
0000_0000;T;KWAL;29_34     ;African;M;ENGLISH;Employed;PRETORIA;Gauteng;0
0901_0950;F;DIPL;29_34     ;African;M;XITSONGA;Unemployed;ROODEPOORT;Gauteng;0
1401_3000;T;MATR;29_34     ;African;M;ISIZULU;Employed;PIETERMARITZBURG;KwaZulu-Natal;0
0000_0000;T;DIPL;26_28     ;Coloured;M;AFRIKAANS;Employed;PINETOWN;KwaZulu-Natal;0
1401_3000;T;DEGR;26_28     ;African;M;SESOTHO;Employed;JOHANNESBURG;Gauteng;0
0851_0900;T;DIPL;29_34     ;African;M;ENGLISH;Employed;VEREENIGING;Gauteng;0
1401_3000;T;DEGR;26_28     ;African;M;ISIZULU;Employed;JOHANNESBURG;Gauteng;0
1401_3000;T;MATR;29_34     ;Indian;M;ENGLISH;Employed;INANDA;KwaZulu-Natal;0
0851_0900;T;SENR;29_34     ;African;F;ISIXHOSA;Employed;MITCHELLS PLAIN;Western Cape;0
1001_1050;F;DIPL;24_25     ;African;F;ISIZULU;Unemployed;PORT SHEPSTONE;KwaZulu-Natal;0
0951_1000;T;DIPL;29_34     ;African;M;TSHIVENDA;Employed;THOHOYANDOU;North Eastern;0
0000_0000;T;DEGR;29_34     ;African;M;XITSONGA;Employed;BOKSBURG;Gauteng;0
0901_0950;T;SENR;29_34     ;African;F;ISIXHOSA;Unemployed;PRETORIA;Gauteng;0
0000_0000;T;DEGR;29_34     ;African;F;ISIXHOSA;Unemployed;ALFRED;KwaZulu-Natal;0
1301_1400;F;DEGR;22_23     ;African;F;ENGLISH;Unemployed;KEMPTON PARK;Gauteng;0
1201_1300;F;DEGR;29_34     ;African;M;XITSONGA;Employed;RANDBURG;Gauteng;0
1001_1050;F;DEGR;24_25     ;African;M;ISIZULU;Unemployed;MIDDELBURG (Mphumalanga);North Eastern;0
1401_3000;T;MATR;29_34     ;Indian;M;ENGLISH;Employed;WYNBERG;Western Cape;0
1201_1300;T;DEGR;26_28     ;African;F;ISIZULU;Unemployed;UMLAZI;KwaZulu-Natal;0
0000_0000;F;DIPL;29_34     ;African;F;ISIZULU;Unemployed;LOWER UMFOLOZI;KwaZulu-Natal;0
1101_1150;F;DEGR;24_25     ;African;M;NORTHERN SOTHO;Unemployed;MOKERONG;North Eastern;0
1001_1050;F;DIPL;24_25     ;African;F;XITSONGA;Unemployed;MHALA;North Eastern;0
1101_1150;F;DEGR;29_34     ;African;M;ISIZULU;Employed;WITBANK;North Eastern;0
1101_1150;F;DEGR;26_28     ;African;M;SESOTHO;Unemployed;KEMPTON PARK;Gauteng;0
0000_0000;T;DEGR;26_28     ;African;F;SISWATI;Employed;GERMISTON;Gauteng;0
0901_0950;F;DIPL;20_21     ;African;M;SETSWANA;Unemployed;WONDERBOOM;Gauteng;0
1151_1200;T;SENR;29_34     ;African;M;ISIXHOSA;Employed;WITBANK;North Eastern;0
1051_1100;F;DEGR;26_28     ;African;F;ISIZULU;Unemployed;DURBAN;KwaZulu-Natal;0
0000_0000;T;DEGR;26_28     ;African;M;SISWATI;Employed;BRAKPAN;Gauteng;0
0951_1000;F;DIPL;26_28     ;African;F;SETSWANA;Employed;RUSTENBURG;Midlands;0
0000_0000;F;DIPL;29_34     ;African;M;ISIXHOSA;Employed;KRUGERSDORP;Gauteng;0
1201_1300;T;MATR;29_34     ;African;F;ISIZULU;Employed;KEMPTON PARK;Gauteng;0
0951_1000;F;SENR;29_34     ;African;M;ISIZULU;Unemployed;PINETOWN;KwaZulu-Natal;0
0000_0000;F;DEGR;24_25     ;African;M;NORTHERN SOTHO;Unemployed;PIETERSBURG;North Eastern;0
0000_0000;T;DEGR;24_25     ;Indian;M;ENGLISH;Unemployed;BENONI;Gauteng;0
0000_0000;F;DEGR;29_34     ;African;F;NORTHERN SOTHO;Employed;PRETORIA;Gauteng;0
1151_1200;T;DEGR;26_28     ;Indian;M;ENGLISH;Employed;RANDBURG;Gauteng;0
0000_0000;T;KWAL;24_25     ;African;F;ENGLISH;Employed;GERMISTON;Gauteng;0
1151_1200;F;DEGR;22_23     ;Indian;M;ENGLISH;Employed;PORT SHEPSTONE;KwaZulu-Natal;0
0601_0800;F;DIPL;29_34     ;African;M;SESOTHO;Employed;ROODEPOORT;Gauteng;0
1051_1100;F;MATR;35_40     ;African;M;SESOTHO;Employed;KROONSTAD;Midlands;0
1001_1050;T;SENR;35_40     ;African;M;NORTHERN SOTHO;Employed;VANDERBIJLPARK;Gauteng;0
1001_1050;T;DEGR;29_34     ;African;M;ISIZULU;Employed;MAHLABATINI;KwaZulu-Natal;0
1101_1150;F;DEGR;26_28     ;Coloured;M;ENGLISH;Employed;PORT ELIZABETH;Eastern Cape;0
0601_0800;F;MATR;29_34     ;African;M;XITSONGA;Employed;KEMPTON PARK;Gauteng;0
1151_1200;T;DEGR;26_28     ;African;M;SETSWANA;Employed;JOHANNESBURG;Gauteng;0
1001_1050;F;DIPL;29_34     ;African;M;ISIZULU;Employed;NEWCASTLE;KwaZulu-Natal;0
1001_1050;F;DEGR;26_28     ;African;M;NORTHERN SOTHO;Unemployed;BRITS;Midlands;0
0601_0800;F;SENR;35_40     ;African;M;ISIXHOSA;Employed;INDWE;Eastern Cape;0
0901_0950;F;DEGR;18_19     ;African;M;ISIZULU;Unemployed;DURBAN;KwaZulu-Natal;0
1051_1100;T;MATR;29_34     ;African;M;ISIZULU;Employed;UMLAZI;KwaZulu-Natal;0
0000_0000;T;KWAL;29_34     ;African;M;ENGLISH;Employed;GERMISTON;Gauteng;0
1001_1050;T;DEGR;24_25     ;African;M;SESOTHO;Employed;SASOLBURG;Gauteng;0
0951_1000;F;DIPL;26_28     ;African;M;ISIZULU;Unemployed;UMZINTO;KwaZulu-Natal;0
0801_0850;T;DIPL;26_28     ;African;M;XITSONGA;Employed;JOHANNESBURG;Gauteng;0
1201_1300;F;DEGR;26_28     ;African;M;ISIZULU;Unemployed;MTUNZINI;KwaZulu-Natal;0
0951_1000;T;KWAL;29_34     ;African;F;NORTHERN SOTHO;Employed;PRETORIA;Gauteng;0
0000_0000;F;KWAL;29_34     ;African;M;FRENCH;Employed;RANDBURG;Gauteng;0
1151_1200;F;DEGR;26_28     ;African;M;TSHIVENDA;Student;SOSHANGUWE;Gauteng;0
1101_1150;F;DEGR;29_34     ;African;M;SETSWANA;Employed;ODENDAALSRUS;Midlands;0
1301_1400;T;DEGR;26_28     ;African;F;ISINDEBELE;Employed;MKOBOLA;North Eastern;0
1201_1300;T;DEGR;22_23     ;African;M;SESOTHO;Employed;VIRGINIA;Midlands;0
1201_1300;F;MATR;29_34     ;Coloured;F;AFR/ENG;Employed;CAPE TOWN;Western Cape;0
0000_0000;F;KWAL;29_34     ;African;M;TSHIVENDA;Employed;PRETORIA;Gauteng;0
1001_1050;F;DEGR;26_28     ;African;M;NORTHERN SOTHO;Employed;PRETORIA;Gauteng;0
1001_1050;F;DEGR;26_28     ;African;M;SESOTHO;Unemployed;SASOLBURG;Gauteng;0
1101_1150;T;DEGR;24_25     ;Indian;M;ENGLISH;Employed;JOHANNESBURG;Gauteng;0
0601_0800;F;DEGR;29_34     ;African;F;NORTHERN SOTHO;Employed;MOKERONG;North Eastern;0
1151_1200;F;DEGR;29_34     ;African;M;XITSONGA;Unemployed;BOKSBURG;Gauteng;0
0001_0600;T;HCER;29_34     ;Coloured;M;ENGLISH;Employed;WYNBERG;Western Cape;0
1151_1200;T;DEGR;20_21     ;White;M;AFRIKAANS;Employed;KLERKSDORP;Midlands;0
0951_1000;F;SENR;29_34     ;African;M;NORTHERN SOTHO;Employed;LYDENBURG;North Eastern;0
0951_1000;F;SENR;35_40     ;African;M;ISINDEBELE;Employed;MKOBOLA;North Eastern;0
1301_1400;T;MATR;29_34     ;African;M;NORTHERN SOTHO;Employed;SENWABARWANA;North Eastern;0
1101_1150;T;DEGR;26_28     ;African;M;ISIZULU;Employed;KLIPRIVER;KwaZulu-Natal;0
1101_1150;F;DEGR;24_25     ;African;M;ISIZULU;Employed;SIMDLANGENTSHA;KwaZulu-Natal;0
0000_0000;T;DEGR;24_25     ;White;M;AFRIKAANS;Employed;VEREENIGING;Gauteng;0
0000_0000;F;DEGR;20_21     ;White;M;AFR/ENG;Unemployed;ROODEPOORT;Gauteng;0
0801_0850;F;SENR;29_34     ;African;M;ISIXHOSA;Employed;KUILS RIVER;Western Cape;0
0001_0600;F;MATR;00_17     ;Indian;M;ENGLISH;Student;RANDBURG;Gauteng;0
1401_3000;T;DEGR;26_28     ;African;F;NORTHERN SOTHO;Unemployed;PIETERSBURG;North Eastern;0
1001_1050;F;DEGR;24_25     ;African;F;SETSWANA;Employed;TEMBA;Midlands;0
1201_1300;T;DEGR;22_23     ;African;M;XITSONGA;Employed;RITAVI;North Eastern;0
1101_1150;T;DEGR;26_28     ;African;M;XITSONGA;Unemployed;RITAVI;North Eastern;0
1051_1100;F;DIPL;22_23     ;African;M;ISIZULU;Unemployed;UBOMBO;KwaZulu-Natal;0
0000_0000;F;DEGR;29_34     ;African;F;SETSWANA;Unemployed;KEMPTON PARK;Gauteng;0
0851_0900;T;SENR;29_34     ;African;M;XITSONGA;Employed;ROODEPOORT;Gauteng;0
1051_1100;F;SENR;35_40     ;African;M;NORTHERN SOTHO;Employed;LETABA;North Eastern;0
0601_0800;T;SENR;29_34     ;African;M;ISIZULU;Employed;HLABISA;KwaZulu-Natal;0
1051_1100;T;MATR;35_40     ;African;F;XITSONGA;Employed;MHALA;North Eastern;0
0000_0000;F;DIPL;26_28     ;African;M;ISIZULU;Unemployed;UMLAZI;KwaZulu-Natal;0
1101_1150;T;DEGR;29_34     ;African;M;SESOTHO;Unemployed;BOTSHABELO;Midlands;0
0000_0000;T;KWAL;35_40     ;African;M;ISIZULU;Employed;ROODEPOORT;Gauteng;0
0000_0000;F;DIPL;26_28     ;African;M;ISIZULU;Unemployed;INANDA;KwaZulu-Natal;0
0901_0950;F;DIPL;26_28     ;African;F;ISIXHOSA;Unemployed;JOHANNESBURG;Gauteng;0
0000_0000;T;DEGR;29_34     ;African;M;NORTHERN SOTHO;Unemployed;SEKHUKHUNELAND;North Eastern;0
1201_1300;T;MATR;35_40     ;African;M;ISIXHOSA;Employed;COFIMVABA;Eastern Cape;0
1201_1300;T;DEGR;26_28     ;African;M;SETSWANA;Unemployed;KRUGERSDORP;Gauteng;0
1001_1050;T;DEGR;22_23     ;African;M;ENGLISH;Unemployed;BOKSBURG;Gauteng;0
0001_0600;F;KWAL;29_34     ;African;M;SISWATI;Employed;ERMELO;North Eastern;0
1201_1300;T;DEGR;24_25     ;African;M;ISIZULU;Employed;SOSHANGUWE;Gauteng;0
1151_1200;F;DEGR;24_25     ;African;M;ISIZULU;Employed;ALBERTON;Gauteng;0
1051_1100;F;DEGR;29_34     ;African;M;SETSWANA;Employed;SOSHANGUWE;Gauteng;0
0851_0900;F;DIPL;24_25     ;African;F;NORTHERN SOTHO;Unemployed;SOSHANGUWE;Gauteng;0
0601_0800;T;SENR;29_34     ;African;F;ISIXHOSA;Employed;MONTAGU;Western Cape;0
0000_0000;F;DIPL;26_28     ;African;F;TSHIVENDA;Employed;PRETORIA;Gauteng;0
0000_0000;T;KWAL;29_34     ;African;M;AFRIKAANS;Employed;Unknown;Unknown;0
0851_0900;F;DEGR;29_34     ;African;F;ISIZULU;Unemployed;PORT SHEPSTONE;KwaZulu-Natal;0
0000_0000;F;DIPL;24_25     ;African;M;ISIZULU;Unemployed;JOHANNESBURG;Gauteng;0
1051_1100;T;DEGR;26_28     ;African;M;ISIZULU;Unemployed;NEWCASTLE;KwaZulu-Natal;0
1301_1400;F;MATR;35_40     ;White;F;ENGLISH;Employed;RANDBURG;Gauteng;0
0000_0000;T;DEGR;20_21     ;African;M;TSHIVENDA;Unemployed;THOHOYANDOU;North Eastern;0
1301_1400;T;DEGR;24_25     ;White;F;AFR/ENG;Employed;ROODEPOORT;Gauteng;0
1301_1400;T;DEGR;29_34     ;African;M;ISIZULU;Employed;UMLAZI;KwaZulu-Natal;0
1051_1100;T;DIPL;29_34     ;African;M;NORTHERN SOTHO;Employed;MOKOPANE;North Eastern;0
1201_1300;T;DEGR;26_28     ;African;M;NORTHERN SOTHO;Employed;PRETORIA;Gauteng;0
1101_1150;F;MATR;35_40     ;African;M;TSHIVENDA;Employed;WONDERBOOM;Gauteng;0
0000_0000;T;DEGR;29_34     ;African;M;FRENCH;Employed;RANDBURG;Gauteng;0
1201_1300;T;MATR;35_40     ;African;M;XITSONGA;Unemployed;GIYANI;North Eastern;0
1151_1200;T;SENR;35_40     ;African;M;TSHIVENDA;Employed;KRUGERSDORP;Gauteng;0
0601_0800;F;SENR;35_40     ;African;F;ISIZULU;Employed;ERMELO;North Eastern;0
0000_0000;T;DEGR;29_34     ;African;M;ISIZULU;Employed;ERMELO;North Eastern;0
0000_0000;T;DEGR;29_34     ;African;M;XITSONGA;Employed;SPRINGS;Gauteng;0
1151_1200;T;DEGR;29_34     ;African;F;SETSWANA;Employed;RUSTENBURG;Midlands;0
0601_0800;F;KWAL;29_34     ;African;M;ISIXHOSA;Employed;WITBANK;North Eastern;0
1151_1200;T;DEGR;22_23     ;African;F;ISIXHOSA;Employed;MITCHELLS PLAIN;Western Cape;0
0951_1000;F;DIPL;24_25     ;African;M;ENGLISH;Unemployed;DURBAN;KwaZulu-Natal;0
