Student_Number;FTEN;Matric_Status_Code;Age_Group;Race;Gender;Home_Language;Employment;Magisterial_District;Region;Class
10264137;F;DIPL;22_23     ;African;M;ISIZULU;Employed;JOHANNESBURG;Gauteng;0
13736312;F;DIPL;24_25     ;African;M;SETSWANA;Employed;TEMBA;Midlands;0
10267489;T;DEGR;26_28     ;African;M;SESOTHO;Unemployed;VEREENIGING;Gauteng;0
12521625;T;SENR;29_34     ;African;M;SETSWANA;Employed;JOHANNESBURG;Gauteng;0
10607654;F;DEGR;26_28     ;African;M;XITSONGA;Student;LETABA;North Eastern;0
10608014;T;DIPL;26_28     ;African;M;SETSWANA;Employed;JOHANNESBURG;Gauteng;0
12329848;T;HCER;22_23     ;African;F;ISIZULU;Unemployed;PIETERMARITZBURG;KwaZulu-Natal;0
10866994;T;DIPL;24_25     ;African;F;SETSWANA;Unemployed;PHOKWANI;Midlands;0
12524985;T;ONBK;35_40     ;Indian;M;ENGLISH;Employed;INANDA;KwaZulu-Natal;0
10611508;F;DIPL;22_23     ;African;M;NORTHERN SOTHO;Employed;MDUTJANA;North Eastern;0
10612283;T;DEGR;26_28     ;African;M;NORTHERN SOTHO;Employed;KEMPTON PARK;Gauteng;0
12334329;T;DEGR;24_25     ;African;M;ISIXHOSA;Unemployed;PORT ST JOHNS;Eastern Cape;0
13745926;F;MATR;29_34     ;African;F;ISIZULU;Unemployed;WITBANK;North Eastern;0
13748127;T;VOOR;29_34     ;African;M;SHONA;Employed;LUSIKISIKI;Eastern Cape;0
10616532;T;DIPL;26_28     ;African;F;ENGLISH;Employed;PRETORIA;Gauteng;0
13749654;T;DEGR;29_34     ;White;M;ENGLISH;Employed;PRETORIA;Gauteng;0
10283150;T;DIPL;26_28     ;African;M;TSHIVENDA;Unemployed;JOHANNESBURG;Gauteng;0
12534719;F;HCER;22_23     ;African;F;ISIZULU;Unemployed;IXOPO;KwaZulu-Natal;0
10287897;T;HCER;29_34     ;African;F;NORTHERN SOTHO;Employed;WELKOM;Midlands;0
12340973;T;DEGR;26_28     ;African;M;ISIXHOSA;Employed;CRADOCK;Eastern Cape;0
13754224;T;DEGR;20_21     ;African;F;ENGLISH;Unemployed;JOHANNESBURG;Gauteng;0
13754364;T;DEGR;26_28     ;White;M;ENGLISH;Employed;PRETORIA;Gauteng;0
10291525;F;DEGR;29_34     ;African;F;ISIXHOSA;Unemployed;BLOEMFONTEIN;Midlands;0
10293838;T;DIPL;26_28     ;African;M;NORTHERN SOTHO;Unemployed;RANDBURG;Gauteng;0
10882124;F;DEGR;22_23     ;African;F;ENGLISH;Employed;POTCHEFSTROOM;Midlands;0
11764071;F;DEGR;22_23     ;African;M;ENGLISH;Unemployed;HLANGANANI;North Eastern;0
10297566;T;DEGR;24_25     ;African;M;ENGLISH;Employed;HIGHVELD RIDGE;North Eastern;0
10298015;F;DEGR;29_34     ;African;F;NORTHERN SOTHO;Employed;KEMPTON PARK;Gauteng;0
13279480;T;DEGR;18_19     ;African;M;ISIZULU;Employed;KEMPTON PARK;Gauteng;0
13282276;T;DEGR;29_34     ;African;M;ISIXHOSA;Unemployed;UMTATA;Eastern Cape;0
10303744;T;DIPL;26_28     ;African;F;NORTHERN SOTHO;Employed;BENONI;Gauteng;0
10305030;F;HCER;20_21     ;African;F;ISIZULU;Employed;ALBERTON;Gauteng;0
12545834;F;DIPL;26_28     ;African;F;XITSONGA;Employed;HLANGANANI;North Eastern;0
10884216;F;DIPL;22_23     ;African;M;ENGLISH;Employed;JOHANNESBURG;Gauteng;0
10886243;F;DEGR;20_21     ;African;F;SESOTHO;Employed;MOKOPANE;North Eastern;0
10306719;T;DIPL;26_28     ;African;F;NORTHERN SOTHO;Unemployed;MOKOPANE;North Eastern;0
10307402;F;DEGR;26_28     ;African;M;XITSONGA;Unemployed;JOHANNESBURG;Gauteng;0
10307693;F;DIPL;24_25     ;African;F;NORTHERN SOTHO;Unemployed;NEBO;North Eastern;0
13764483;T;DEGR;22_23     ;African;F;ISIXHOSA;Unemployed;JOHANNESBURG;Gauteng;0
13765315;T;DIPL;26_28     ;Indian;M;ENGLISH;Employed;INANDA;KwaZulu-Natal;0
10886693;F;DEGR;29_34     ;African;M;SISWATI;Unemployed;NSIKAZI;North Eastern;0
10889204;F;DEGR;24_25     ;African;M;SESOTHO;Unemployed;WONDERBOOM;Gauteng;0
12548736;T;DEGR;22_23     ;African;F;ISIXHOSA;Unemployed;QUEENSTOWN;Eastern Cape;0
11766985;T;DIPL;22_23     ;African;M;NORTHERN SOTHO;Employed;SESHEGO;North Eastern;0
10891940;T;DIPL;24_25     ;African;M;TSHIVENDA;Unemployed;VUWANI;North Eastern;0
12552132;F;DEGR;18_19     ;Other / Non disclosure;M;AFRIKAANS;Unemployed;RUSTENBURG;Midlands;0
13289990;T;DEGR;26_28     ;African;F;NORTHERN SOTHO;Employed;GIYANI;North Eastern;0
12554404;F;DIPL;22_23     ;African;M;TSHIVENDA;Unemployed;THOHOYANDOU;North Eastern;0
11774198;T;DEGR;22_23     ;African;F;ISIXHOSA;Employed;PORT ELIZABETH;Eastern Cape;0
11774899;T;DEGR;26_28     ;African;M;NORTHERN SOTHO;Employed;BENONI;Gauteng;0
11775162;T;DIPL;22_23     ;African;F;ISIZULU;Unemployed;DURBAN;KwaZulu-Natal;0
12556275;T;KWAL;26_28     ;African;F;ISINDEBELE;Unemployed;RANDBURG;Gauteng;0
12559193;T;DEGR;24_25     ;African;M;SETSWANA;Unemployed;LICHTENBURG;Midlands;0
11777499;T;DEGR;29_34     ;African;M;ISIXHOSA;Employed;JOHANNESBURG;Gauteng;0
11778870;F;DEGR;24_25     ;African;M;NORTHERN SOTHO;Employed;PRETORIA;Gauteng;0
11780109;F;DEGR;24_25     ;African;M;ISIZULU;Unemployed;UMLAZI;KwaZulu-Natal;0
12559924;F;DIPL;24_25     ;African;M;SETSWANA;Employed;MADIKWE;Midlands;0
12560434;T;DEGR;29_34     ;African;F;SETSWANA;Employed;RUSTENBURG;Midlands;0
10907421;F;DEGR;20_21     ;White;M;ENGLISH;Unemployed;CAPE TOWN;Western Cape;0
13771006;F;DEGR;22_23     ;African;M;SESOTHO;Employed;WITSIESHOEK;Midlands;0
12840820;T;DIPL;22_23     ;African;M;NORTHERN SOTHO;Unemployed;KEMPTON PARK;Gauteng;0
12840976;F;DEGR;29_34     ;African;M;ENGLISH;Unemployed;PIETERMARITZBURG;KwaZulu-Natal;0
11784862;F;DEGR;20_21     ;African;F;XITSONGA;Unemployed;WONDERBOOM;Gauteng;0
11787257;T;MATR;35_40     ;Indian;F;ENGLISH;Employed;RANDBURG;Gauteng;0
11788075;T;DEGR;26_28     ;African;F;SETSWANA;Employed;POSTMASBURG;Midlands;0
13295467;T;DEGR;26_28     ;African;F;ENGLISH;Unemployed;HLABISA;KwaZulu-Natal;0
11789203;F;DEGR;24_25     ;African;M;SETSWANA;Employed;JOHANNESBURG;Gauteng;0
11791394;F;DEGR;26_28     ;African;M;NORTHERN SOTHO;Employed;KEMPTON PARK;Gauteng;0
12569148;F;DIPL;22_23     ;African;M;NORTHERN SOTHO;Employed;WONDERBOOM;Gauteng;0
13300088;T;KWAL;29_34     ;African;M;FRENCH;Unemployed;ALBERTON;Gauteng;0
12364751;T;HCER;24_25     ;African;F;NORTHERN SOTHO;Employed;SEKHUKHUNELAND;North Eastern;0
11793753;T;DIPL;29_34     ;African;M;ISIZULU;Employed;MOOIRIVER;KwaZulu-Natal;0
11794253;T;SENR;35_40     ;African;M;ISIXHOSA;Employed;DE AAR;Midlands;0
14146716;T;MATR;29_34     ;African;F;ISIZULU;Employed;DUNDEE;KwaZulu-Natal;0
12574257;F;KWAL;29_34     ;African;M;ISIZULU;Employed;JOHANNESBURG;Gauteng;0
11798097;T;DEGR;26_28     ;African;M;NORTHERN SOTHO;Unemployed;THABAMOOPO;North Eastern;0
11799824;F;DEGR;22_23     ;African;F;SETSWANA;Unemployed;MMABATHO;Midlands;0
12850424;T;DEGR;29_34     ;African;M;ISIXHOSA;Employed;MITCHELLS PLAIN;Western Cape;0
11800892;T;DEGR;26_28     ;African;M;ENGLISH;Unemployed;HLABISA;KwaZulu-Natal;0
12854233;F;DEGR;29_34     ;African;M;ISIZULU;Unemployed;INANDA;KwaZulu-Natal;0
11803050;T;DEGR;22_23     ;African;M;ISIZULU;Employed;HLABISA;KwaZulu-Natal;0
11805344;T;DEGR;26_28     ;African;M;NORTHERN SOTHO;Employed;PRETORIA;Gauteng;0
13310334;T;DEGR;26_28     ;African;M;SESOTHO;Employed;HARRISMITH;Midlands;0
13311260;T;DEGR;24_25     ;African;F;NORTHERN SOTHO;Employed;THABAMOOPO;North Eastern;0
12859100;T;HCER;22_23     ;African;M;SISWATI;Unemployed;NKOMAZI;North Eastern;0
11805913;T;SENR;29_34     ;African;F;ISIZULU;Employed;UMLAZI;KwaZulu-Natal;0
11807797;F;KWAL;35_40     ;African;M;ISIXHOSA;Employed;ALIWAL NORTH;Eastern Cape;0
11807878;T;SENR;35_40     ;African;F;ENGLISH;Unemployed;UMTATA;Eastern Cape;0
13780519;T;KWAL;29_34     ;African;M;ISINDEBELE;Employed;KEMPTON PARK;Gauteng;0
13314038;F;DIPL;22_23     ;African;M;ISIZULU;Unemployed;UMLAZI;KwaZulu-Natal;0
11809121;T;DIPL;26_28     ;African;M;ISIZULU;Employed;BENONI;Gauteng;0
11811282;T;DIPL;20_21     ;African;M;TSHIVENDA;Employed;ALBERTON;Gauteng;0
12861698;T;KWAL;29_34     ;African;M;SESOTHO;Employed;WELKOM;Midlands;0
12577876;T;DIPL;26_28     ;African;M;ISIXHOSA;Unemployed;PORT ELIZABETH;Eastern Cape;0
12369394;T;DEGR;26_28     ;African;F;ISIXHOSA;Employed;MITCHELLS PLAIN;Western Cape;0
13315608;T;DEGR;26_28     ;African;M;TSHIVENDA;Employed;THOHOYANDOU;North Eastern;0
11812685;T;DEGR;22_23     ;African;F;NORTHERN SOTHO;Employed;PIETERSBURG;North Eastern;0
11813730;T;DEGR;26_28     ;African;M;ISIZULU;Employed;DURBAN;KwaZulu-Natal;0
11814297;F;DIPL;24_25     ;African;M;ISIZULU;Unemployed;INANDA;KwaZulu-Natal;0
11814688;T;ONBK;35_40     ;African;M;ISIZULU;Unemployed;KLIPRIVER;KwaZulu-Natal;0
13319145;T;MATR;29_34     ;African;M;ISIZULU;Employed;DURBAN;KwaZulu-Natal;0
11817590;T;SENR;29_34     ;African;M;ISIZULU;Employed;PINETOWN;KwaZulu-Natal;0
13322278;T;DEGR;26_28     ;African;F;NORTHERN SOTHO;Unemployed;KEMPTON PARK;Gauteng;0
12373278;T;DEGR;22_23     ;African;M;SISWATI;Employed;LYDENBURG;North Eastern;0
12374096;T;KWAL;29_34     ;African;M;PORTUGUESE;Employed;LOWER UMFOLOZI;KwaZulu-Natal;0
13791572;F;DIPL;26_28     ;African;F;ISIZULU;Employed;BERGVILLE;KwaZulu-Natal;0
11821366;T;DIPL;29_34     ;African;M;ISIZULU;Unemployed;WELKOM;Midlands;0
11822184;T;DEGR;26_28     ;African;M;ISIZULU;Employed;HEIDELBERG (Gauteng);Gauteng;0
11822427;F;HCER;24_25     ;African;M;NORTHERN SOTHO;Employed;THABAMOOPO;North Eastern;0
13327191;T;KWAL;26_28     ;African;F;SISWATI;Employed;KEMPTON PARK;Gauteng;0
12585952;F;DIPL;22_23     ;African;M;NORTHERN SOTHO;Employed;SEKHUKHUNELAND;North Eastern;0
12876954;F;ONBK;22_23     ;African;M;SHONA;Employed;JOHANNESBURG;Gauteng;0
12878558;F;DEGR;18_19     ;African;M;TSHIVENDA;Unemployed;PRETORIA;Gauteng;0
14162029;T;DEGR;20_21     ;African;M;ISIZULU;Employed;JOHANNESBURG;Gauteng;0
12377478;F;DIPL;29_34     ;African;M;SESOTHO;Employed;JOHANNESBURG;Gauteng;0
13330017;F;DEGR;18_19     ;Indian;F;ENGLISH;Employed;KRUGERSDORP;Gauteng;0
12379756;T;DEGR;26_28     ;African;M;SETSWANA;Employed;TEMBA;Midlands;0
12380382;T;DEGR;26_28     ;African;M;SESOTHO;Employed;JOHANNESBURG;Gauteng;0
11826937;T;DEGR;29_34     ;African;M;XITSONGA;Student;PRETORIA;Gauteng;0
11827895;F;DEGR;20_21     ;African;M;NORTHERN SOTHO;Unemployed;MKOBOLA;North Eastern;0
14165257;F;SENR;41_50     ;African;M;ISIZULU;Employed;PORT ELIZABETH;Eastern Cape;0
14166132;F;DEGR;20_21     ;African;F;ISIZULU;Unemployed;ESHOWE;KwaZulu-Natal;0
12382482;T;DIPL;26_28     ;African;M;NORTHERN SOTHO;Employed;KEMPTON PARK;Gauteng;0
11830702;T;DIPL;24_25     ;African;M;TSHIVENDA;Employed;RANDBURG;Gauteng;0
11834964;T;DEGR;26_28     ;African;F;NORTHERN SOTHO;Unemployed;KEMPTON PARK;Gauteng;0
11835235;T;DIPL;22_23     ;African;F;SETSWANA;Employed;BLOEMFONTEIN;Midlands;0
12884868;T;DIPL;29_34     ;African;M;ISIXHOSA;Employed;HUMANSDORP;Eastern Cape;0
13800226;T;KWAL;26_28     ;African;M;FRENCH;Employed;PRETORIA;Gauteng;0
12888801;F;DEGR;24_25     ;African;M;SESOTHO;Unemployed;MOKERONG;North Eastern;0
11840009;F;DIPL;20_21     ;Coloured;M;AFR/ENG;Employed;GERMISTON;Gauteng;0
12891244;T;DEGR;20_21     ;African;F;ISIZULU;Unemployed;INANDA;KwaZulu-Natal;0
13332974;T;DEGR;24_25     ;African;M;TSHIVENDA;Employed;JOHANNESBURG;Gauteng;0
12893875;T;DEGR;26_28     ;African;F;ISIXHOSA;Employed;GOODWOOD;Western Cape;0
12386372;T;SENR;35_40     ;African;M;SETSWANA;Employed;RUSTENBURG;Midlands;0
12388038;T;KWAL;29_34     ;African;M;FRENCH;Employed;KUILS RIVER;Western Cape;0
11845117;T;HCER;24_25     ;African;F;NORTHERN SOTHO;Unemployed;KEMPTON PARK;Gauteng;0
12899288;F;DEGR;20_21     ;White;M;ENGLISH;Unemployed;BENONI;Gauteng;0
13804210;F;ONBK;20_21     ;African;M;SHONA;Employed;STRAND;Western Cape;0
13805759;F;DEGR;26_28     ;African;M;ISIXHOSA;Employed;UMTATA;Eastern Cape;0
13342775;T;DEGR;24_25     ;African;M;SISWATI;Unemployed;DELMAS;North Eastern;0
13342891;T;MATR;41_50     ;African;M;ISIZULU;Employed;SPRINGS;Gauteng;0
13806313;T;DEGR;26_28     ;African;F;SISWATI;Employed;JOHANNESBURG;Gauteng;0
12909081;F;DEGR;24_25     ;African;M;ISIZULU;Employed;ALFRED;KwaZulu-Natal;0
12391260;T;DEGR;29_34     ;African;M;SETSWANA;Unemployed;TEMBA;Midlands;0
13815552;F;SENR;35_40     ;African;M;ISIZULU;Unemployed;UMLAZI;KwaZulu-Natal;0
13348943;T;DEGR;22_23     ;African;M;ISIZULU;Unemployed;ERMELO;North Eastern;0
12393287;T;DEGR;24_25     ;African;M;SETSWANA;Employed;RUSTENBURG;Midlands;0
12912252;T;DEGR;29_34     ;African;F;SESOTHO;Employed;KUILS RIVER;Western Cape;0
14168795;F;DEGR;29_34     ;African;M;ISIZULU;Unemployed;DUNDEE;KwaZulu-Natal;0
14168884;F;DEGR;20_21     ;White;M;ENGLISH;Employed;PRETORIA;Gauteng;0
13351847;T;DEGR;22_23     ;African;M;ISIZULU;Employed;KEMPTON PARK;Gauteng;0
12601645;T;MATR;35_40     ;White;M;ENGLISH;Employed;BRONKHORSTSPRUIT;Gauteng;0
13822343;T;KWAL;29_34     ;African;M;ENGLISH;Employed;JOHANNESBURG;Gauteng;0
12915310;T;DEGR;26_28     ;African;M;SETSWANA;Employed;PHOKWANI;Midlands;0
12608496;F;DIPL;29_34     ;African;M;NORTHERN SOTHO;Unemployed;PRETORIA;Gauteng;0
12921976;T;DEGR;24_25     ;Coloured;M;ENGLISH;Employed;JOHANNESBURG;Gauteng;0
11856504;T;DEGR;26_28     ;African;M;SETSWANA;Employed;KEMPTON PARK;Gauteng;0
14180485;T;KWAL;29_34     ;African;F;XITSONGA;Unemployed;MOKOPANE;North Eastern;0
13357675;T;DIPL;26_28     ;African;M;SESOTHO;Unemployed;WITBANK;North Eastern;0
13357821;F;DEGR;20_21     ;African;F;ISIZULU;Unemployed;JOHANNESBURG;Gauteng;0
13360218;T;DEGR;24_25     ;African;M;SETSWANA;Employed;KLERKSDORP;Midlands;0
13360269;F;DEGR;24_25     ;African;M;ISIZULU;Employed;BRAKPAN;Gauteng;0
11860477;T;DIPL;26_28     ;African;M;TSHIVENDA;Employed;DZANANI;North Eastern;0
13837669;T;DEGR;20_21     ;African;F;ISIZULU;Employed;RANDBURG;Gauteng;0
14182879;F;DEGR;24_25     ;African;M;ISIZULU;Employed;HIGHVELD RIDGE;North Eastern;0
11861206;T;DEGR;22_23     ;African;F;SISWATI;Unemployed;EERSTEHOEK;North Eastern;0
13839761;T;DEGR;22_23     ;African;F;ISIZULU;Unemployed;TEMBA;Midlands;0
12620755;F;HCER;26_28     ;African;M;NORTHERN SOTHO;Unemployed;LYDENBURG;North Eastern;0
12400267;F;DEGR;26_28     ;African;M;ISIZULU;Unemployed;LOWER UMFOLOZI;KwaZulu-Natal;0
12942833;F;SENR;29_34     ;African;F;NORTHERN SOTHO;Unemployed;PRETORIA;Gauteng;0
13372089;T;ONBK;41_50     ;African;M;ENGLISH;Employed;JOHANNESBURG;Gauteng;0
13843197;T;DIPL;26_28     ;African;M;NORTHERN SOTHO;Unemployed;LEPHALALE;North Eastern;0
12401123;T;DIPL;26_28     ;African;M;SESOTHO;Employed;BETHLEHEM;Midlands;0
12401622;T;KWAL;24_25     ;African;M;NORTHERN SOTHO;Employed;JOHANNESBURG;Gauteng;0
12947021;T;DEGR;26_28     ;White;M;ENGLISH;Employed;PORT ELIZABETH;Eastern Cape;0
14191420;T;MATR;29_34     ;White;M;AFR/ENG;Employed;STRAND;Western Cape;0
13377172;T;DEGR;24_25     ;African;M;NORTHERN SOTHO;Employed;NAMAKGALE;North Eastern;0
13377463;T;KWAL;35_40     ;African;M;SHONA;Employed;JOHANNESBURG;Gauteng;0
13378575;F;DEGR;24_25     ;African;F;SESOTHO;Unemployed;KROONSTAD;Midlands;0
12630394;T;DIPL;26_28     ;African;M;XITSONGA;Employed;CAROLINA;North Eastern;0
12631633;T;DEGR;24_25     ;African;M;ENGLISH;Employed;BARBERTON;North Eastern;0
13847796;T;DEGR;24_25     ;African;M;XITSONGA;Unemployed;MHALA;North Eastern;0
14195296;T;DEGR;22_23     ;African;F;NORTHERN SOTHO;Employed;MOUTSE;North Eastern;0
14196365;T;DEGR;26_28     ;African;M;ISIXHOSA;Unemployed;RUSTENBURG;Midlands;0
13381072;T;DEGR;26_28     ;White;F;AFR/ENG;Employed;FICKSBURG;Midlands;0
13852579;T;DEGR;24_25     ;African;F;NORTHERN SOTHO;Employed;PIETERSBURG;North Eastern;0
12408543;F;DIPL;26_28     ;African;M;ISIZULU;Unemployed;JOHANNESBURG;Gauteng;0
11870235;T;KWAL;24_25     ;African;M;SESOTHO;Employed;BOKSBURG;Gauteng;0
12635167;F;DEGR;29_34     ;African;F;ISIZULU;Unemployed;UMVOTI;KwaZulu-Natal;0
13383927;T;DEGR;29_34     ;African;M;XITSONGA;Unemployed;GIYANI;North Eastern;0
13384915;F;DEGR;20_21     ;Indian;M;ENGLISH;Unemployed;JOHANNESBURG;Gauteng;0
12411431;F;DIPL;26_28     ;African;M;ISIXHOSA;Unemployed;UMTATA;Eastern Cape;0
11874567;T;DEGR;24_25     ;African;M;ENGLISH;Employed;LOWER UMFOLOZI;KwaZulu-Natal;0
14199968;F;DIPL;26_28     ;African;M;SETSWANA;Employed;LICHTENBURG;Midlands;0
12416581;F;DIPL;26_28     ;African;F;ISINDEBELE;Employed;HIGHVELD RIDGE;North Eastern;0
12416891;F;DEGR;20_21     ;African;M;SHONA;Unemployed;RANDBURG;Gauteng;0
12417089;T;DEGR;29_34     ;Coloured;M;ENGLISH;Employed;BELLVILLE;Western Cape;0
12418592;T;DEGR;26_28     ;African;M;ISIZULU;Employed;MTONJANENI;KwaZulu-Natal;0
13858952;T;DEGR;24_25     ;Coloured;M;ENGLISH;Employed;KUILS RIVER;Western Cape;0
13862248;T;MATR;29_34     ;African;M;TSHIVENDA;Employed;PRETORIA;Gauteng;0
12421803;F;DIPL;29_34     ;African;M;ISIZULU;Unemployed;PIETERMARITZBURG;KwaZulu-Natal;0
12647502;T;DEGR;24_25     ;African;M;ISIZULU;Employed;MAPULANENG;North Eastern;0
13397685;T;SENR;29_34     ;African;M;ISIZULU;Employed;JOHANNESBURG;Gauteng;0
12432080;T;DIPL;26_28     ;African;M;ISIZULU;Employed;UMLAZI;KwaZulu-Natal;0
12656539;T;ONBK;26_28     ;African;M;ENGLISH;Employed;CAPE TOWN;Western Cape;0
14207402;F;DEGR;20_21     ;Coloured;M;ENGLISH;Unemployed;WESTONARIA;Gauteng;0
13874416;T;DEGR;26_28     ;African;F;ISIZULU;Employed;ALBERTON;Gauteng;0
14211127;F;DEGR;22_23     ;Other / Non disclosure;M;ENGLISH;Unemployed;MITCHELLS PLAIN;Western Cape;0
13876300;F;SENR;35_40     ;African;F;ISIZULU;Employed;BOKSBURG;Gauteng;0
13399955;T;DEGR;29_34     ;African;F;ISIXHOSA;Employed;JOHANNESBURG;Gauteng;0
13401984;T;DEGR;24_25     ;Coloured;F;ENGLISH;Employed;PORT ELIZABETH;Eastern Cape;0
13402697;T;DEGR;26_28     ;African;F;ISIZULU;Employed;RANDBURG;Gauteng;0
12438329;T;KWAL;26_28     ;White;M;AFRIKAANS;Employed;KRIEL;North Eastern;0
13878756;F;DIPL;22_23     ;African;M;SISWATI;Unemployed;JOHANNESBURG;Gauteng;0
11877744;T;DIPL;26_28     ;African;M;XITSONGA;Employed;JOHANNESBURG;Gauteng;0
13879771;T;DIPL;26_28     ;African;M;SESOTHO;Unemployed;VANDERBIJLPARK;Gauteng;0
12443570;T;DIPL;26_28     ;African;M;NORTHERN SOTHO;Employed;KEMPTON PARK;Gauteng;0
12444086;T;DIPL;26_28     ;African;M;NORTHERN SOTHO;Employed;SENWABARWANA;North Eastern;0
13886236;T;DEGR;26_28     ;African;F;TSHIVENDA;Employed;JOHANNESBURG;Gauteng;0
12445678;F;HCER;35_40     ;African;M;ISIZULU;Unemployed;PAULPIETERSBURG;KwaZulu-Natal;0
11881671;F;DEGR;29_34     ;Indian;F;ENGLISH;Employed;INANDA;KwaZulu-Natal;0
13893251;T;DEGR;26_28     ;African;F;ISIZULU;Employed;KEMPTON PARK;Gauteng;0
12671643;F;HCER;26_28     ;African;F;ENGLISH;Unemployed;DURBAN;KwaZulu-Natal;0
12672739;F;DEGR;20_21     ;White;F;ENGLISH;Employed;GOODWOOD;Western Cape;0
12967828;T;DIPL;26_28     ;African;M;NORTHERN SOTHO;Unemployed;THABAMOOPO;North Eastern;0
12968263;T;MATR;35_40     ;Coloured;M;ENGLISH;Employed;KUILS RIVER;Western Cape;0
13412261;T;KWAL;26_28     ;African;M;ENGLISH;Employed;IDUTYWA;Eastern Cape;0
14223632;T;DEGR;26_28     ;African;M;ISIZULU;Unemployed;KRUGERSDORP;Gauteng;0
12452879;T;DEGR;26_28     ;African;M;TSHIVENDA;Employed;THOHOYANDOU;North Eastern;0
12453824;T;SENR;35_40     ;African;M;TSHIVENDA;Employed;WESTONARIA;Gauteng;0
14558004;T;MATR;35_40     ;African;M;ISIXHOSA;Employed;PAARL;Western Cape;0
13417670;T;DEGR;26_28     ;African;M;ISIZULU;Employed;BENONI;Gauteng;0
13418046;T;DIPL;26_28     ;African;M;SETSWANA;Unemployed;RUSTENBURG;Midlands;0
12456017;F;DEGR;18_19     ;African;M;NORTHERN SOTHO;Employed;GERMISTON;Gauteng;0
14227368;T;KWAL;41_50     ;African;M;ENGLISH;Employed;JOHANNESBURG;Gauteng;0
14227988;F;DIPL;20_21     ;African;M;ISIZULU;Unemployed;BRAKPAN;Gauteng;0
13423000;F;DEGR;20_21     ;African;M;SESOTHO;Unemployed;DURBAN;KwaZulu-Natal;0
12969108;T;KWAL;29_34     ;African;M;XITSONGA;Employed;JOHANNESBURG;Gauteng;0
13423810;F;DIPL;26_28     ;African;F;ISIZULU;Employed;SOSHANGUWE;Gauteng;0
14231543;T;DEGR;24_25     ;African;M;XITSONGA;Unemployed;RITAVI;North Eastern;0
12977060;F;DIPL;26_28     ;African;F;ISIZULU;Unemployed;VRYHEID;KwaZulu-Natal;0
14566715;T;DEGR;20_21     ;African;F;ISIZULU;Employed;NEWCASTLE;KwaZulu-Natal;0
14568149;T;DEGR;24_25     ;African;M;ENGLISH;Unemployed;RANDBURG;Gauteng;0
13429652;T;DEGR;22_23     ;African;F;NORTHERN SOTHO;Unemployed;PRETORIA;Gauteng;0
13431592;T;KWAL;35_40     ;African;M;TSHIVENDA;Employed;WONDERBOOM;Gauteng;0
14236995;T;DEGR;22_23     ;African;M;ISIZULU;Employed;UBOMBO;KwaZulu-Natal;0
12677711;T;DEGR;26_28     ;African;F;SESOTHO;Employed;GOODWOOD;Western Cape;0
12679760;T;DEGR;26_28     ;African;M;ISIXHOSA;Employed;RANDBURG;Gauteng;0
14572634;T;DEGR;26_28     ;African;M;ISIZULU;Unemployed;DURBAN;KwaZulu-Natal;0
13432351;F;DIPL;24_25     ;African;M;NORTHERN SOTHO;Unemployed;PRETORIA;Gauteng;0
13433072;F;DEGR;18_19     ;Coloured;M;ENGLISH;Unemployed;BOKSBURG;Gauteng;0
13434230;F;DEGR;20_21     ;Indian;M;ENGLISH;Employed;PIETERMARITZBURG;KwaZulu-Natal;0
13434424;T;DEGR;24_25     ;African;F;SESOTHO;Employed;ROODEPOORT;Gauteng;0
12683013;T;DEGR;29_34     ;African;M;SISWATI;Unemployed;ERMELO;North Eastern;0
12983621;F;DEGR;26_28     ;African;M;TSHIVENDA;Unemployed;THOHOYANDOU;North Eastern;0
13908175;F;HCER;29_34     ;African;M;TSHIVENDA;Unemployed;MUTALE;North Eastern;0
13908601;T;DEGR;29_34     ;African;M;NORTHERN SOTHO;Unemployed;LEPHALALE;North Eastern;0
13438799;T;DIPL;24_25     ;African;M;ISIZULU;Unemployed;DURBAN;KwaZulu-Natal;0
13438969;T;DEGR;29_34     ;African;F;SESOTHO;Employed;BRAKPAN;Gauteng;0
13441153;T;DEGR;29_34     ;African;M;XITSONGA;Unemployed;MALAMULELE;North Eastern;0
12986369;T;HCER;26_28     ;African;M;ISIZULU;Employed;HIGHVELD RIDGE;North Eastern;0
13911071;F;DIPL;24_25     ;African;M;OTHER AFRICAN LANGUAGES;Employed;RITAVI;North Eastern;0
14581528;T;KWAL;29_34     ;African;M;FRENCH;Employed;Unknown;Unknown;0
13441808;T;MATR;35_40     ;Indian;M;ENGLISH;Employed;INANDA;KwaZulu-Natal;0
13444233;T;DEGR;26_28     ;African;M;ISIZULU;Unemployed;DURBAN;KwaZulu-Natal;0
13444853;T;DEGR;20_21     ;African;M;SISWATI;Unemployed;EERSTEHOEK;North Eastern;0
12458729;T;DEGR;20_21     ;African;M;ISIZULU;Employed;PORT SHEPSTONE;KwaZulu-Natal;0
14582559;T;DEGR;20_21     ;Coloured;M;ENGLISH;Unemployed;JOHANNESBURG;Gauteng;0
12684160;T;MATR;35_40     ;African;M;SESOTHO;Employed;JOHANNESBURG;Gauteng;0
12686063;T;DEGR;26_28     ;African;M;ISIZULU;Employed;GERMISTON;Gauteng;0
32106561;F;MATR;41_50     ;African;F;XITSONGA;Employed;SOSHANGUWE;Gauteng;0
12687396;T;DEGR;29_34     ;African;M;ISIXHOSA;Employed;VREDENBURG;Western Cape;0
